2021-12-08 22:28:47.085 [0:0:0:0:0:0:0:1:49678] "POST /v1/papercheck HTTP/1.1" 400 27 "" "PostmanRuntime/7.28.4"
2021-12-08 23:08:58.842 [0:0:0:0:0:0:0:1:50442] "POST /v1/papercheck/check HTTP/1.1" 500 133 "" "PostmanRuntime/7.28.4"
2021-12-08 23:10:18.133 [0:0:0:0:0:0:0:1:50450] "POST /v1/papercheck/check HTTP/1.1" 500 133 "" "PostmanRuntime/7.28.4"
2021-12-08 23:12:35.379 [0:0:0:0:0:0:0:1:50630] "POST /v1/papercheck/check HTTP/1.1" 200 133 "" "PostmanRuntime/7.28.4"
2021-12-08 23:14:31.200 [0:0:0:0:0:0:0:1:50638] "POST /v1/papercheck/check HTTP/1.1" 200 133 "" "PostmanRuntime/7.28.4"
2021-12-08 23:18:38.520 [127.0.0.1:50691] "OPTIONS /cms/user/login HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:18:39.309 [127.0.0.1:50691] "POST /cms/user/login HTTP/1.1" 200 39 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:18:39.314 [127.0.0.1:50691] "OPTIONS /cms/user/permissions HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:18:49.456 [127.0.0.1:50691] "GET /cms/user/permissions HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:18:53.669 [127.0.0.1:50694] "OPTIONS /cms/user/login HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:18:53.887 [127.0.0.1:50694] "POST /cms/user/login HTTP/1.1" 200 39 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:18:53.905 [127.0.0.1:50694] "GET /cms/user/permissions HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:19:54.170 [127.0.0.1:50696] "OPTIONS /v1/teacher/all HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:19:54.175 [127.0.0.1:50697] "OPTIONS /v1/scorecard/page HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:19:54.205 [127.0.0.1:50696] "GET /v1/teacher/all HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:19:54.217 [127.0.0.1:50696] "OPTIONS /v1/class/all HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:19:54.252 [127.0.0.1:50696] "GET /v1/class/all HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:19:54.300 [127.0.0.1:50697] "GET /v1/scorecard/page HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:19:56.784 [127.0.0.1:50697] "OPTIONS /v1/card/ HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:19:56.810 [127.0.0.1:50697] "GET /v1/card/ HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:19:56.816 [127.0.0.1:50697] "OPTIONS /v1/question/ HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:19:56.838 [127.0.0.1:50697] "GET /v1/question/ HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:19:57.892 [127.0.0.1:50697] "OPTIONS /v1/question/page HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:19:57.906 [127.0.0.1:50697] "GET /v1/question/page HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:20:09.762 [127.0.0.1:50697] "GET /v1/scorecard/page HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:20:12.110 [127.0.0.1:50697] "GET /v1/question/page HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:20:57.275 [127.0.0.1:50697] "OPTIONS /cms/admin/permission HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:20:57.318 [127.0.0.1:50697] "GET /cms/admin/permission HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:20:57.511 [127.0.0.1:50697] "OPTIONS /cms/admin/group/all HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:20:57.546 [127.0.0.1:50697] "GET /cms/admin/group/all HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:20:57.643 [127.0.0.1:50697] "GET /cms/admin/group/all HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:20:58.224 [127.0.0.1:50697] "OPTIONS /v1/college/all HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:20:58.225 [127.0.0.1:50704] "OPTIONS /v1/team/page HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:20:58.261 [127.0.0.1:50697] "GET /v1/team/page HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:20:58.261 [127.0.0.1:50704] "GET /v1/college/all HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:20:58.582 [127.0.0.1:50697] "OPTIONS /v1/topic/page HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:20:58.619 [127.0.0.1:50697] "GET /v1/topic/page HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:20:58.713 [127.0.0.1:50697] "OPTIONS /cms/user/information HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:20:58.778 [127.0.0.1:50697] "GET /cms/user/information HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:22:22.903 [127.0.0.1:50709] "GET /cms/user/information HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:22:25.991 [127.0.0.1:50709] "GET /v1/topic/page HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:22:27.871 [127.0.0.1:50709] "GET /cms/user/information HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:22:34.357 [127.0.0.1:50709] "GET /v1/topic/page HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:22:37.271 [127.0.0.1:50709] "GET /cms/user/information HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:22:44.834 [127.0.0.1:50709] "GET /v1/topic/page HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:22:49.314 [127.0.0.1:50709] "GET /v1/team/page HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:22:50.938 [127.0.0.1:50709] "OPTIONS /cms/log/users HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:22:50.983 [127.0.0.1:50709] "GET /cms/log/users HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:22:50.987 [127.0.0.1:50709] "OPTIONS /cms/log HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:22:51.003 [127.0.0.1:50709] "GET /cms/log HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:22:52.480 [127.0.0.1:50709] "GET /v1/teacher/all HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:22:55.482 [127.0.0.1:50709] "GET /v1/team/page HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:22:56.399 [127.0.0.1:50709] "GET /cms/log/users HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:22:56.413 [127.0.0.1:50709] "GET /cms/log HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:22:57.729 [127.0.0.1:50709] "GET /cms/user/information HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:23:05.751 [127.0.0.1:50709] "OPTIONS /cms/admin/users HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:23:05.781 [127.0.0.1:50709] "GET /cms/admin/users HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:23:05.806 [127.0.0.1:50709] "GET /cms/admin/group/all HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:23:06.519 [127.0.0.1:50709] "GET /cms/admin/group/all HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:23:08.694 [127.0.0.1:50709] "GET /cms/admin/group/all HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:23:13.090 [127.0.0.1:50709] "GET /cms/admin/permission HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:23:13.095 [127.0.0.1:50709] "OPTIONS /cms/admin/group/2 HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:23:13.118 [127.0.0.1:50709] "GET /cms/admin/group/2 HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:23:24.694 [127.0.0.1:50709] "GET /cms/admin/permission HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:23:28.429 [127.0.0.1:50709] "GET /cms/admin/group/all HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:23:30.830 [127.0.0.1:50709] "GET /cms/admin/permission HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:23:30.846 [127.0.0.1:50709] "GET /cms/admin/group/2 HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:23:32.127 [127.0.0.1:50709] "GET /cms/admin/permission HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:23:41.675 [127.0.0.1:50709] "OPTIONS /cms/admin/group HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:23:41.722 [127.0.0.1:50709] "POST /cms/admin/group HTTP/1.1" 201 43 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:23:41.780 [127.0.0.1:50713] "GET /cms/admin/permission HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:23:41.781 [127.0.0.1:50709] "GET /cms/admin/group/all HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:23:41.794 [127.0.0.1:50713] "GET /cms/admin/group/all HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:23:41.808 [127.0.0.1:50713] "GET /cms/admin/group/all HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:23:42.096 [127.0.0.1:50713] "GET /cms/admin/group/all HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:23:46.185 [127.0.0.1:50713] "OPTIONS /cms/admin/group/8 HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:23:46.214 [127.0.0.1:50713] "DELETE /cms/admin/group/8 HTTP/1.1" 201 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:23:46.230 [127.0.0.1:50713] "GET /cms/admin/group/all HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:23:56.166 [127.0.0.1:50713] "GET /v1/scorecard/page HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:24:00.565 [127.0.0.1:50713] "GET /v1/question/page HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:24:49.921 [127.0.0.1:50713] "GET /v1/question/page HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:25:50.274 [127.0.0.1:50722] "GET /v1/question/page HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:28:41.102 [127.0.0.1:50737] "GET /v1/scorecard/page HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
2021-12-08 23:29:35.635 [127.0.0.1:50737] "GET /v1/scorecard/page HTTP/1.1" 200 -1 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
